period,stateId,stateDescription,producertypeid,producerTypeDescription,energysourceid,energySourceDescription,capability,capability-units
2011,VA,Virginia,TOT,All sectors,ALL,All,24684.9,megawatts
2011,VA,Virginia,TOT,All sectors,COL,Coal,5848.1,megawatts
2011,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3241,megawatts
2011,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,866.2,megawatts
2011,VA,Virginia,TOT,All sectors,NG,Natural Gas,8162.6,megawatts
2011,VA,Virginia,TOT,All sectors,NGCC,Natural Gas - CC,3962.9,megawatts
2011,VA,Virginia,TOT,All sectors,NGGT,Natural Gas - GT,3879,megawatts
2011,VA,Virginia,TOT,All sectors,NGST,Natural Gas - ST,320.7,megawatts
2011,VA,Virginia,TOT,All sectors,NUC,Nuclear,3539,megawatts
2011,VA,Virginia,TOT,All sectors,OBM,Other Biomass,294.6,megawatts
2011,VA,Virginia,TOT,All sectors,PET,Petroleum,2370,megawatts
2011,VA,Virginia,TOT,All sectors,PETGT,Petroleum - GT,623.7,megawatts
2011,VA,Virginia,TOT,All sectors,PETIC,Petroleum - IC,142.3,megawatts
2011,VA,Virginia,TOT,All sectors,PETST,Petroleum - ST,1604,megawatts
2011,VA,Virginia,TOT,All sectors,WOO,Wood,363.4,megawatts
2010,VA,Virginia,EU,Electric Utilities,ALL,All,19429.5,megawatts
2010,VA,Virginia,EU,Electric Utilities,COL,Coal,4594,megawatts
2010,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,3241,megawatts
2010,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,844.8,megawatts
2010,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,5121.7,megawatts
2010,VA,Virginia,EU,Electric Utilities,NGCC,Natural Gas - CC,1441,megawatts
2010,VA,Virginia,EU,Electric Utilities,NGGT,Natural Gas - GT,3362,megawatts
2010,VA,Virginia,EU,Electric Utilities,NGST,Natural Gas - ST,318.7,megawatts
2010,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3501,megawatts
2010,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2044,megawatts
2010,VA,Virginia,EU,Electric Utilities,PETGT,Petroleum - GT,339.1,megawatts
2010,VA,Virginia,EU,Electric Utilities,PETIC,Petroleum - IC,100.9,megawatts
2010,VA,Virginia,EU,Electric Utilities,PETST,Petroleum - ST,1604,megawatts
2010,VA,Virginia,EU,Electric Utilities,WOO,Wood,83,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,ALL,All,4679.5,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1273.9,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21.4,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2458.9,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,NGCC,Natural Gas - CC,1939.9,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,NGGT,Natural Gas - GT,517,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,NGST,Natural Gas - ST,2,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,289.7,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,387.7,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,PETGT,Petroleum - GT,345.1,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,PETIC,Petroleum - IC,42.6,megawatts
2010,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,247.9,megawatts
2010,VA,Virginia,TOT,All sectors,ALL,All,24109,megawatts
2010,VA,Virginia,TOT,All sectors,COL,Coal,5867.9,megawatts
2010,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3241,megawatts
2010,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,866.2,megawatts
2010,VA,Virginia,TOT,All sectors,NG,Natural Gas,7580.6,megawatts
2010,VA,Virginia,TOT,All sectors,NGCC,Natural Gas - CC,3380.9,megawatts
2010,VA,Virginia,TOT,All sectors,NGGT,Natural Gas - GT,3879,megawatts
2010,VA,Virginia,TOT,All sectors,NGST,Natural Gas - ST,320.7,megawatts
2010,VA,Virginia,TOT,All sectors,NUC,Nuclear,3501,megawatts
2010,VA,Virginia,TOT,All sectors,OBM,Other Biomass,289.7,megawatts
2010,VA,Virginia,TOT,All sectors,PET,Petroleum,2431.7,megawatts
2010,VA,Virginia,TOT,All sectors,PETGT,Petroleum - GT,684.2,megawatts
2010,VA,Virginia,TOT,All sectors,PETIC,Petroleum - IC,143.5,megawatts
2010,VA,Virginia,TOT,All sectors,PETST,Petroleum - ST,1604,megawatts
2010,VA,Virginia,TOT,All sectors,WOO,Wood,330.9,megawatts
2009,VA,Virginia,EU,Electric Utilities,ALL,All,19130.9,megawatts
2009,VA,Virginia,EU,Electric Utilities,COL,Coal,4587,megawatts
2009,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,3241,megawatts
2009,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,694.7,megawatts
2009,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,5075.7,megawatts
2009,VA,Virginia,EU,Electric Utilities,NGCC,Natural Gas - CC,1419,megawatts
2009,VA,Virginia,EU,Electric Utilities,NGGT,Natural Gas - GT,3338,megawatts
2009,VA,Virginia,EU,Electric Utilities,NGST,Natural Gas - ST,318.7,megawatts
2009,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3404,megawatts
2009,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2045.5,megawatts
2009,VA,Virginia,EU,Electric Utilities,PETGT,Petroleum - GT,339.1,megawatts
2009,VA,Virginia,EU,Electric Utilities,PETIC,Petroleum - IC,102.4,megawatts
2009,VA,Virginia,EU,Electric Utilities,PETST,Petroleum - ST,1604,megawatts
2009,VA,Virginia,EU,Electric Utilities,WOO,Wood,83,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,ALL,All,4657.1,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1190.2,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21.2,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2460.1,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,NGCC,Natural Gas - CC,1948.2,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,NGGT,Natural Gas - GT,509.9,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,NGST,Natural Gas - ST,2,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,277.7,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,381.8,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,PETGT,Petroleum - GT,338,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,PETIC,Petroleum - IC,43.8,megawatts
2009,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,326.1,megawatts
2009,VA,Virginia,TOT,All sectors,ALL,All,23788,megawatts
2009,VA,Virginia,TOT,All sectors,COL,Coal,5777.2,megawatts
2009,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3241,megawatts
2009,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,715.9,megawatts
2009,VA,Virginia,TOT,All sectors,NG,Natural Gas,7535.8,megawatts
2009,VA,Virginia,TOT,All sectors,NGCC,Natural Gas - CC,3367.2,megawatts
2009,VA,Virginia,TOT,All sectors,NGGT,Natural Gas - GT,3847.9,megawatts
2009,VA,Virginia,TOT,All sectors,NGST,Natural Gas - ST,320.7,megawatts
2009,VA,Virginia,TOT,All sectors,NUC,Nuclear,3404,megawatts
2009,VA,Virginia,TOT,All sectors,OBM,Other Biomass,277.7,megawatts
2009,VA,Virginia,TOT,All sectors,PET,Petroleum,2427.3,megawatts
2009,VA,Virginia,TOT,All sectors,PETGT,Petroleum - GT,677.1,megawatts
2009,VA,Virginia,TOT,All sectors,PETIC,Petroleum - IC,146.2,megawatts
2009,VA,Virginia,TOT,All sectors,PETST,Petroleum - ST,1604,megawatts
2009,VA,Virginia,TOT,All sectors,WOO,Wood,409.1,megawatts
2008,VA,Virginia,EU,Electric Utilities,ALL,All,18823.7,megawatts
2008,VA,Virginia,EU,Electric Utilities,COL,Coal,4587,megawatts
2008,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,3161,megawatts
2008,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,655.5,megawatts
2008,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,4896.7,megawatts
2008,VA,Virginia,EU,Electric Utilities,NGCC,Natural Gas - CC,1419,megawatts
2008,VA,Virginia,EU,Electric Utilities,NGGT,Natural Gas - GT,3159,megawatts
2008,VA,Virginia,EU,Electric Utilities,NGST,Natural Gas - ST,318.7,megawatts
2008,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3404,megawatts
2008,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2036.5,megawatts
2008,VA,Virginia,EU,Electric Utilities,PETGT,Petroleum - GT,339.1,megawatts
2008,VA,Virginia,EU,Electric Utilities,PETIC,Petroleum - IC,93.4,megawatts
2008,VA,Virginia,EU,Electric Utilities,PETST,Petroleum - ST,1604,megawatts
2008,VA,Virginia,EU,Electric Utilities,WOO,Wood,83,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,ALL,All,4651.9,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1186.4,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21.2,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2454.1,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,NGCC,Natural Gas - CC,1948.2,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,NGGT,Natural Gas - GT,503.9,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,NGST,Natural Gas - ST,2,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,269.3,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,381.8,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,PETGT,Petroleum - GT,338,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,PETIC,Petroleum - IC,43.8,megawatts
2008,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,339.1,megawatts
2008,VA,Virginia,TOT,All sectors,ALL,All,23475.6,megawatts
2008,VA,Virginia,TOT,All sectors,COL,Coal,5773.4,megawatts
2008,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3161,megawatts
2008,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,676.7,megawatts
2008,VA,Virginia,TOT,All sectors,NG,Natural Gas,7350.8,megawatts
2008,VA,Virginia,TOT,All sectors,NGCC,Natural Gas - CC,3367.2,megawatts
2008,VA,Virginia,TOT,All sectors,NGGT,Natural Gas - GT,3662.9,megawatts
2008,VA,Virginia,TOT,All sectors,NGST,Natural Gas - ST,320.7,megawatts
2008,VA,Virginia,TOT,All sectors,NUC,Nuclear,3404,megawatts
2008,VA,Virginia,TOT,All sectors,OBM,Other Biomass,269.3,megawatts
2008,VA,Virginia,TOT,All sectors,PET,Petroleum,2418.3,megawatts
2008,VA,Virginia,TOT,All sectors,PETGT,Petroleum - GT,677.1,megawatts
2008,VA,Virginia,TOT,All sectors,PETIC,Petroleum - IC,137.2,megawatts
2008,VA,Virginia,TOT,All sectors,PETST,Petroleum - ST,1604,megawatts
2008,VA,Virginia,TOT,All sectors,WOO,Wood,422.1,megawatts
2007,VA,Virginia,EU,Electric Utilities,ALL,All,18372,megawatts
2007,VA,Virginia,EU,Electric Utilities,COL,Coal,4605,megawatts
2007,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,3161,megawatts
2007,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,654,megawatts
2007,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,4429,megawatts
2007,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3404,megawatts
2007,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2037,megawatts
2007,VA,Virginia,EU,Electric Utilities,WOO,Wood,83,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,ALL,All,4620,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1189,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2440,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,254,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,381,megawatts
2007,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,335,megawatts
2007,VA,Virginia,TOT,All sectors,ALL,All,22992,megawatts
2007,VA,Virginia,TOT,All sectors,COL,Coal,5794,megawatts
2007,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3161,megawatts
2007,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,675,megawatts
2007,VA,Virginia,TOT,All sectors,NG,Natural Gas,6869,megawatts
2007,VA,Virginia,TOT,All sectors,NUC,Nuclear,3404,megawatts
2007,VA,Virginia,TOT,All sectors,OBM,Other Biomass,254,megawatts
2007,VA,Virginia,TOT,All sectors,PET,Petroleum,2418,megawatts
2007,VA,Virginia,TOT,All sectors,WOO,Wood,418,megawatts
2006,VA,Virginia,EU,Electric Utilities,ALL,All,18162,megawatts
2006,VA,Virginia,EU,Electric Utilities,COL,Coal,4586,megawatts
2006,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2997,megawatts
2006,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,650,megawatts
2006,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,4395,megawatts
2006,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3432,megawatts
2006,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2023,megawatts
2006,VA,Virginia,EU,Electric Utilities,WOO,Wood,80,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,ALL,All,4486,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1188,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2414,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,170,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,363,megawatts
2006,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,330,megawatts
2006,VA,Virginia,TOT,All sectors,ALL,All,22648,megawatts
2006,VA,Virginia,TOT,All sectors,COL,Coal,5774,megawatts
2006,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2997,megawatts
2006,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,671,megawatts
2006,VA,Virginia,TOT,All sectors,NG,Natural Gas,6809,megawatts
2006,VA,Virginia,TOT,All sectors,NUC,Nuclear,3432,megawatts
2006,VA,Virginia,TOT,All sectors,OBM,Other Biomass,170,megawatts
2006,VA,Virginia,TOT,All sectors,PET,Petroleum,2386,megawatts
2006,VA,Virginia,TOT,All sectors,WOO,Wood,410,megawatts
2005,VA,Virginia,EU,Electric Utilities,ALL,All,18087,megawatts
2005,VA,Virginia,EU,Electric Utilities,COL,Coal,4586,megawatts
2005,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2917,megawatts
2005,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,650,megawatts
2005,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,4395,megawatts
2005,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3432,megawatts
2005,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2027,megawatts
2005,VA,Virginia,EU,Electric Utilities,WOO,Wood,80,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,ALL,All,4513,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1197,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2433,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,168,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,363,megawatts
2005,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,330,megawatts
2005,VA,Virginia,TOT,All sectors,ALL,All,22599,megawatts
2005,VA,Virginia,TOT,All sectors,COL,Coal,5783,megawatts
2005,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2917,megawatts
2005,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,672,megawatts
2005,VA,Virginia,TOT,All sectors,NG,Natural Gas,6828,megawatts
2005,VA,Virginia,TOT,All sectors,NUC,Nuclear,3432,megawatts
2005,VA,Virginia,TOT,All sectors,OBM,Other Biomass,168,megawatts
2005,VA,Virginia,TOT,All sectors,PET,Petroleum,2390,megawatts
2005,VA,Virginia,TOT,All sectors,WOO,Wood,409,megawatts
2004,VA,Virginia,EU,Electric Utilities,ALL,All,17547,megawatts
2004,VA,Virginia,EU,Electric Utilities,COL,Coal,4468,megawatts
2004,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2700,megawatts
2004,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,760,megawatts
2004,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,4101,megawatts
2004,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3440,megawatts
2004,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2078,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,ALL,All,4934,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1327,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2654,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,168,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,359,megawatts
2004,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,404,megawatts
2004,VA,Virginia,TOT,All sectors,ALL,All,22481,megawatts
2004,VA,Virginia,TOT,All sectors,COL,Coal,5795,megawatts
2004,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2700,megawatts
2004,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,782,megawatts
2004,VA,Virginia,TOT,All sectors,NG,Natural Gas,6754,megawatts
2004,VA,Virginia,TOT,All sectors,NUC,Nuclear,3440,megawatts
2004,VA,Virginia,TOT,All sectors,OBM,Other Biomass,168,megawatts
2004,VA,Virginia,TOT,All sectors,PET,Petroleum,2437,megawatts
2004,VA,Virginia,TOT,All sectors,WOO,Wood,404,megawatts
2003,VA,Virginia,EU,Electric Utilities,ALL,All,17045,megawatts
2003,VA,Virginia,EU,Electric Utilities,COL,Coal,4405,megawatts
2003,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2638,megawatts
2003,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,759,megawatts
2003,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,3714,megawatts
2003,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3467,megawatts
2003,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2061,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,ALL,All,4127,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1328,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,21,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1844,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,168,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,361,megawatts
2003,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,404,megawatts
2003,VA,Virginia,TOT,All sectors,ALL,All,21171,megawatts
2003,VA,Virginia,TOT,All sectors,COL,Coal,5733,megawatts
2003,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2638,megawatts
2003,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,780,megawatts
2003,VA,Virginia,TOT,All sectors,NG,Natural Gas,5558,megawatts
2003,VA,Virginia,TOT,All sectors,NUC,Nuclear,3467,megawatts
2003,VA,Virginia,TOT,All sectors,OBM,Other Biomass,168,megawatts
2003,VA,Virginia,TOT,All sectors,PET,Petroleum,2422,megawatts
2003,VA,Virginia,TOT,All sectors,WOO,Wood,404,megawatts
2002,VA,Virginia,EU,Electric Utilities,ALL,All,15817,megawatts
2002,VA,Virginia,EU,Electric Utilities,COL,Coal,4789,megawatts
2002,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2645,megawatts
2002,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,738,megawatts
2002,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,2097,megawatts
2002,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3467,megawatts
2002,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2081,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,ALL,All,4386,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1328,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,20,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,2094,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,168,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,361,megawatts
2002,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,414,megawatts
2002,VA,Virginia,TOT,All sectors,ALL,All,20202,megawatts
2002,VA,Virginia,TOT,All sectors,COL,Coal,6117,megawatts
2002,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2645,megawatts
2002,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,757,megawatts
2002,VA,Virginia,TOT,All sectors,NG,Natural Gas,4191,megawatts
2002,VA,Virginia,TOT,All sectors,NUC,Nuclear,3467,megawatts
2002,VA,Virginia,TOT,All sectors,OBM,Other Biomass,168,megawatts
2002,VA,Virginia,TOT,All sectors,PET,Petroleum,2442,megawatts
2002,VA,Virginia,TOT,All sectors,WOO,Wood,414,megawatts
2001,VA,Virginia,EU,Electric Utilities,ALL,All,15761,megawatts
2001,VA,Virginia,EU,Electric Utilities,COL,Coal,4784,megawatts
2001,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
2001,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,738,megawatts
2001,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,2119,megawatts
2001,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3467,megawatts
2001,VA,Virginia,EU,Electric Utilities,OT,Other,129,megawatts
2001,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2180,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,ALL,All,4325,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1353,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,20,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1589,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,168,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,OT,Other,432,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,361,megawatts
2001,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,402,megawatts
2001,VA,Virginia,TOT,All sectors,ALL,All,20086,megawatts
2001,VA,Virginia,TOT,All sectors,COL,Coal,6137,megawatts
2001,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
2001,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,758,megawatts
2001,VA,Virginia,TOT,All sectors,NG,Natural Gas,3707,megawatts
2001,VA,Virginia,TOT,All sectors,NUC,Nuclear,3467,megawatts
2001,VA,Virginia,TOT,All sectors,OBM,Other Biomass,168,megawatts
2001,VA,Virginia,TOT,All sectors,OT,Other,561,megawatts
2001,VA,Virginia,TOT,All sectors,PET,Petroleum,2541,megawatts
2001,VA,Virginia,TOT,All sectors,WOO,Wood,402,megawatts
2000,VA,Virginia,EU,Electric Utilities,ALL,All,15608,megawatts
2000,VA,Virginia,EU,Electric Utilities,COL,Coal,4796,megawatts
2000,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
2000,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,742,megawatts
2000,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,1877,megawatts
2000,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3467,megawatts
2000,VA,Virginia,EU,Electric Utilities,OT,Other,206,megawatts
2000,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2176,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,ALL,All,4017,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1589,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,20,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1649,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,219,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,186,megawatts
2000,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,354,megawatts
2000,VA,Virginia,TOT,All sectors,ALL,All,19625,megawatts
2000,VA,Virginia,TOT,All sectors,COL,Coal,6385,megawatts
2000,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
2000,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,762,megawatts
2000,VA,Virginia,TOT,All sectors,NG,Natural Gas,3526,megawatts
2000,VA,Virginia,TOT,All sectors,NUC,Nuclear,3467,megawatts
2000,VA,Virginia,TOT,All sectors,OBM,Other Biomass,219,megawatts
2000,VA,Virginia,TOT,All sectors,OT,Other,206,megawatts
2000,VA,Virginia,TOT,All sectors,PET,Petroleum,2362,megawatts
2000,VA,Virginia,TOT,All sectors,WOO,Wood,354,megawatts
1999,VA,Virginia,EU,Electric Utilities,ALL,All,15312,megawatts
1999,VA,Virginia,EU,Electric Utilities,COL,Coal,5099,megawatts
1999,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1999,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,739,megawatts
1999,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,1318,megawatts
1999,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3392,megawatts
1999,VA,Virginia,EU,Electric Utilities,OT,Other,206,megawatts
1999,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2214,megawatts
1999,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,ALL,All,3415,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1106,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,20,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1638,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,210,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,17,megawatts
1999,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,424,megawatts
1999,VA,Virginia,TOT,All sectors,ALL,All,18727,megawatts
1999,VA,Virginia,TOT,All sectors,COL,Coal,6205,megawatts
1999,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
